player_id,display_name,normalized_name,birth_date,nationality,primary_position,is_domestic_player,intl_roster_status,nationality_hint_usa_can,asa_player_id,age,league_id,team_id,season_year,season_status,position_group,tactical_role_primary,minutes,npxg_p90,xa_p90,shots_p90,pressures_p90,tackles_p90,interceptions_p90,progressive_passes_p90,progressive_carries_p90,goals_added_p90,goals_added_shooting_p90,goals_added_receiving_p90,goals_added_passing_p90,goals_added_dribbling_p90,goals_added_defending_p90,goals_added_fouling_p90,aerial_win_pct,pass_completion_pct,crosses_p90,yoy_delta,salary,salary_usd,salary_currency,salary_source,salary_as_of,compensation_known,cost_tier,guaranteed_compensation_tier,estimated_acquisition_cost_tier,estimated_roster_budget_complexity,financial_data_confidence,minutes_share,data_source
asa_0x5g2EwmM7_mls_2024,Michael Edwards,michael edwards,2000-11-27,USA,CB,NA,NA,1,0x5g2EwmM7,23.592060232717316,mls,pzeQZ6xQKw,2024,historical_trend_only,CB,progressive_center_back,236,0.260885593220339,0,0.7627118644067796,12.454237288135593,2.0908474576271185,1.668135593220339,3.6730932203389832,2.3543220338983053,0.3045508474576271,0.026923728813559318,0.1449915254237288,0.026923728813559318,-0.007283898305084745,0.11135593220338982,0.0016398305084745764,NA,0.88,NA,0,160000,130000,USD,mlspa_via_asa,NA,TRUE,2,2,NA,NA,known_guaranteed_compensation,0.07712418300653595,asa_live
asa_0x5g2XBjM7_mls_2024,Jaylin Lindsey,jaylin lindsey,2000-03-27,USA,FB,NA,NA,1,0x5g2XBjM7,24.262833675564682,mls,NPqxKXZ59d,2024,historical_trend_only,FB,overlapping_fullback,366,0,0,0,5.008852459016394,0.6017704918032787,0.551327868852459,4.335860655737704,2.9559016393442623,0.0077213114754098415,0,0.010795081967213115,0.05343442622950819,0.022795081967213113,-0.07477868852459016,-0.004524590163934426,NA,0.88,NA,0,311875,311875,USD,mlspa_via_asa,NA,TRUE,3,3,NA,NA,known_guaranteed_compensation,0.11960784313725491,asa_live
asa_0x5g2lywM7_mls_2024,Jake Nerwinski,jake nerwinski,1994-10-17,USA,FB,NA,NA,1,0x5g2lywM7,29.7056810403833,mls,wvq9B9wQWn,2024,historical_trend_only,FB,overlapping_fullback,663,0.021339366515837104,0,0.13574660633484162,10.979909502262444,1.7959819004524886,1.4469864253393665,3.844683257918552,2.186425339366516,0.10968325791855203,0.009515837104072397,0.005755656108597284,0.03378733031674208,-0.01567873303167421,0.07449773755656108,0.0018054298642533933,NA,0.88,NA,0,277500,277500,USD,mlspa_via_asa,NA,TRUE,2,2,NA,NA,known_guaranteed_compensation,0.21666666666666667,asa_live
asa_0x5g2pW7M7_mls_2024,Shaq Moore,shaq moore,1996-11-02,USA,FB,NA,NA,1,0x5g2pW7M7,27.66050650239562,mls,vzqoOgNqap,2024,historical_trend_only,FB,overlapping_fullback,1883,0.060571959638874136,0,0.7647371216144451,10.098629845990441,1.619725969198088,1.314794476898566,3.731757833244822,2.435762081784387,0.14651885289431757,0.020552310143388212,0.03221933085501859,0.029270313329792887,-0.003211895910780669,0.05246574614976102,0.015223048327137546,NA,0.88,NA,0,870000,881500,USD,mlspa_via_asa,NA,TRUE,4,4,NA,NA,known_guaranteed_compensation,0.615359477124183,asa_live
asa_0x5g2xoXM7_mls_2024,Raheem Edwards,raheem edwards,1995-07-17,Canada,FB,NA,NA,1,0x5g2xoXM7,28.958247775496236,mls,APk5LGOMOW,2024,historical_trend_only,FB,overlapping_fullback,1787,0.03760156687185227,0,0.7554560716284275,11.010744264129826,1.8021488528259653,1.451611639619474,3.6796586457750418,1.7288304420817013,0.1007576944599888,0.01749636261891438,0.03714325685506435,0.027186345831001674,-0.03855847789591494,0.07526860660324566,-0.017778399552322327,NA,0.68,NA,0,414340,367500,USD,mlspa_via_asa,NA,TRUE,3,3,NA,NA,known_guaranteed_compensation,0.5839869281045752,asa_live
asa_0x5gJEVLM7_mls_2024,Jacob Murrell,jacob murrell,2004-03-28,USA,FW,NA,NA,1,0x5gJEVLM7,20.26009582477755,mls,EKXMeX3Q64,2024,historical_trend_only,FW,pressing_striker,1113,0.2663854447439353,0,2.5067385444743935,9.140485175202157,1.4280970350404312,1.1710727762803235,3.036590296495957,2.254501347708895,0.26366037735849057,0.07203234501347709,0.17189757412398923,0.001463611859838275,-0.012274932614555254,0.02851212938005391,0.0020296495956873316,NA,0.68,NA,0,113400,71401,USD,mlspa_via_asa,NA,TRUE,2,2,NA,NA,known_guaranteed_compensation,0.3637254901960784,asa_live
asa_0x5gJWwjM7_mls_2024,Dawid Bugaj,dawid bugaj,2004-07-09,Poland,FB,NA,NA,0,0x5gJWwjM7,19.978097193702943,mls,APk5LGOMOW,2024,historical_trend_only,FB,overlapping_fullback,179,0,0,0,11.278212290502793,1.8556424581005586,1.491731843575419,0.46592178770949744,3.012849162011173,0.022625698324022347,0,0.013324022346368715,-0.1013631284916201,0.02564245810055866,0.08195530726256983,0.0030670391061452516,NA,0.68,NA,0,267600,267600,USD,mlspa_via_asa,NA,TRUE,2,2,NA,NA,known_guaranteed_compensation,0.05849673202614379,asa_live
asa_0x5gJg07M7_mls_2024,Malachi Jones,malachi jones,2003-09-23,Sierra Leone,W,NA,NA,0,0x5gJg07M7,20.772073921971252,mls,Vj58weDM8n,2024,historical_trend_only,W,transition_winger,579,0.23856994818652852,0,2.7979274611398965,10.255129533678756,1.6510259067357513,1.3382694300518134,2.0607512953367877,3.6670466321243524,0.29856994818652854,0.056922279792746125,0.15172538860103627,-0.0375699481865285,0.05835233160621762,0.056378238341968916,0.012761658031088084,NA,0.68,NA,0,113400,71401,USD,mlspa_via_asa,NA,TRUE,2,2,NA,NA,known_guaranteed_compensation,0.1892156862745098,asa_live
asa_0x5gLm2bq7_mls_2024,Jackson Hopkins,jackson hopkins,2004-07-01,USA,CM,NA,NA,1,0x5gLm2bq7,20,mls,EKXMeX3Q64,2024,historical_trend_only,CM,ball_winning_midfielder,1091,0.0636269477543538,0,0.8249312557286893,9.61653528872594,1.523307057745188,1.242480293308891,3.2148945921173238,2.592557286892759,0.08900183318056828,0.015310724106324473,0.015731439046746103,0.008595783684692942,0.004627864344637946,0.04041338221814849,0.004322639780018332,NA,0.68,NA,0,157833,90002,USD,mlspa_via_asa,NA,TRUE,2,2,NA,NA,known_guaranteed_compensation,0.3565359477124183,asa_live
asa_0x5gLpbwq7_mls_2024,Caden Clark,caden clark,2003-05-27,USA,FB,NA,NA,1,0x5gLpbwq7,21.097878165639973,mls,"c(""kRQand1MKZ"", ""APk5LGOMOW"")",2024,historical_trend_only,FB,overlapping_fullback,1979,0.17772612430520462,0,1.3643254168772108,10.29588681152097,1.6591773623041939,1.3443830217281456,3.3015159171298634,1.9931985851440122,0.16397827185447197,0.031734209196563924,0.09417028802425467,0.012060636685194541,-0.025340070742799394,0.057397170288024255,-0.0060439615967660424,NA,0.68,NA,0,432000,382000,USD,mlspa_via_asa,NA,TRUE,3,3,NA,NA,known_guaranteed_compensation,0.6467320261437909,asa_live
